bulk_id,trip,vehicle_speed,time_stamp,o_s2_b2_voltage,calculated_engine_load,engine_rpm,spark_advance,absolute_load_value,throttle_position,relative_throttle_position,absolute_throttle_position,ap_pos_d,ap_pos_e,o_s1_b1_fuel_air_equivalence_ratio,short_term_fuel_trim_b1,long_term_fuel_trim_b1,mass_air_flow_rate,absolute_barometric_pressure,engine_coolant_temperature,intake_air_temperature,ambient_air_temperature
37092497,1,59,01/08/2024 11:51,0.68,88.6274,1590,57.2549,46,18.0392,0,47.45,16.08,32.16,14.7,0,0,4.06,99,75,36,31
37092498,1,58,01/08/2024 11:51,0.74,96.0784,1738,55.6863,69,32.9412,17.25,69.02,34.12,50.2,14.7,-3.125,0,15.2,99,75,36,31
37092499,1,61,01/08/2024 11:52,0.74,95.2941,1731,55.6863,67,32.549,16.86,68.24,33.73,50.2,14.7,-0.7813,0.7813,11.67,99,76,36,31
37092500,1,62,01/08/2024 11:52,0.76,37.6471,1328,55.6863,59,20,1.57,48.24,16.08,32.16,14.7,-3.125,0,3.2,99,76,36,31
37092501,1,62,01/08/2024 11:52,0.72,78.4314,1325,61.9608,54,23.1373,7.06,56.47,24.31,40,14.7,0,-0.7813,7.32,99,76,36,31
37092502,1,60,01/08/2024 11:52,0.72,40.3922,1297,33.7255,16,16.8627,0,49.41,16.08,32.16,14.7,0,0,3.37,99,77,37,31
37092503,1,56,01/08/2024 11:52,0,32.549,1293,62.7451,19,17.2549,0,49.41,16.86,32.16,12.5857,0,0,3.25,99,77,37,31
37092504,1,54,01/08/2024 11:52,0,32.1569,1310,32.549,19,17.2549,0,49.41,16.08,32.16,12.5857,0,3.9063,4.68,99,77,37,31
37092505,1,51,01/08/2024 11:52,0,32.549,1308,63.1373,20,17.6471,0,49.41,16.08,32.16,12.5857,0,0,3.28,99,76,37,31
37092506,1,41,01/08/2024 11:52,0.015,26.6667,1328,63.5294,15,16.8627,0,48.63,23.53,40,12.5857,0,-0.7813,8.81,99,76,37,31
37092507,1,41,01/08/2024 11:52,0.055,94.902,1360,54.1176,61,27.8431,9.02,57.25,28.24,44.71,13.5924,2.3438,-2.3438,10.2,99,76,37,31
37092508,1,43,01/08/2024 11:52,0.095,32.9412,1317,45.098,18,16.4706,0.39,48.24,16.08,32.16,12.5857,0,0,2.54,99,76,37,31
37092509,1,42,01/08/2024 11:52,0.115,43.5294,1286,30.1961,20,18.4314,0,50.59,18.04,34.12,12.5857,0,3.125,6.04,99,76,37,31
37092510,1,39,01/08/2024 11:52,0.055,92.9412,1225,56.8627,63,25.4902,7.45,59.61,27.45,43.92,13.5924,0,-2.3438,9.79,99,76,37,31
37092511,1,40,01/08/2024 11:52,0.175,89.4118,1178,54.5098,59,24.3137,6.27,58.04,25.49,42.75,13.74,-0.7813,-3.125,9,99,76,37,31
37092512,1,42,01/08/2024 11:52,0.835,53.7255,1334,35.2941,29,20.3922,3.53,53.73,21.96,39.22,14.7,-7.0313,-3.9063,8.62,99,76,37,31
37092513,1,41,01/08/2024 11:52,0.855,90.5882,1167,54.5098,61,25.098,7.84,58.82,26.27,41.96,14.7,-0.7813,-3.125,3.82,99,76,37,31
37092514,1,41,01/08/2024 11:52,0,34.5098,1290,33.7255,17,18.0392,0,49.8,16.08,32.16,14.7,0,0,3.6,99,76,37,31
37092515,1,35,01/08/2024 11:52,0,32.549,1292,63.1373,11,16.0784,0,48.63,16.08,32.16,12.5857,0,0,3.34,99,76,37,31
37092516,1,29,01/08/2024 11:52,0,27.8431,1135,63.1373,24,18.0392,1.57,50.59,16.08,32.16,13.5924,-0.7813,0,2.54,99,76,37,31
37092517,1,24,01/08/2024 11:52,0.015,27.451,965,58.4314,19,16.4706,0,48.24,16.08,32.16,13.5924,-3.9063,0,2.14,99,76,37,31
37092518,1,18,01/08/2024 11:52,0.055,31.7647,903,57.6471,18,16.4706,0,47.84,16.08,32.16,13.5924,-2.3438,0,2.17,99,76,37,31
37092519,1,9,01/08/2024 11:52,0.075,59.2157,777,45.098,40,18.0392,0,50.59,16.08,32.16,13.5924,-2.3438,0,6.14,99,76,37,31
37092520,1,5,01/08/2024 11:52,0.095,63.9216,819,50.1961,35,18.0392,0,49.8,16.08,32.16,13.858,-3.125,0,4.03,99,76,37,31
37092521,1,3,01/08/2024 11:52,0.095,61.5686,807,51.3725,38,18.0392,0,49.8,16.08,32.16,14.7,-0.7813,0,3.92,99,76,37,31
37092522,1,0,01/08/2024 11:52,0.115,61.1765,805,51.7647,36,18.0392,0,49.8,16.08,32.16,14.7,0,0,3.92,99,76,37,31
37092523,1,0,01/08/2024 11:52,0.115,59.2157,808,52.9412,36,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0,3.68,99,76,37,31
37092524,1,0,01/08/2024 11:52,0.115,59.2157,798,52.9412,35,17.6471,0,49.8,16.08,32.16,14.7,1.5625,0,3.73,99,76,38,31
37092525,1,0,01/08/2024 11:52,0.78,59.2157,802,54.5098,36,17.6471,0,49.8,16.08,32.16,14.7,-0.7813,0,3.73,99,76,38,31
37092526,1,0,01/08/2024 11:52,0.82,59.6078,794,54.5098,35,17.6471,0,49.8,16.08,32.16,14.7,-0.7813,0,3.75,99,76,38,31
37092527,1,0,01/08/2024 11:52,0.82,59.6078,804,53.7255,36,17.6471,0,49.8,16.08,32.16,14.7,0,0,3.75,99,77,38,31
37092528,1,0,01/08/2024 11:52,0.8,59.2157,803,54.1176,36,17.6471,0,49.8,16.08,32.16,14.7,0,0,3.81,99,77,38,31
37092529,1,0,01/08/2024 11:53,0.8,59.6078,796,54.1176,35,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0,3.73,99,77,38,31
37092530,1,0,01/08/2024 11:53,0.8,58.8235,807,53.3333,37,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0,3.71,99,77,38,31
37092531,1,0,01/08/2024 11:53,0.8,59.2157,804,53.3333,36,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0,3.79,99,77,38,31
37092532,1,0,01/08/2024 11:53,0.78,59.2157,811,52.9412,36,17.6471,0,49.8,16.08,32.16,14.7,0,0,3.76,99,77,38,31
37092533,1,0,01/08/2024 11:53,0.78,59.6078,803,52.1569,36,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0,3.68,99,77,38,31
37092534,1,0,01/08/2024 11:53,0.78,59.6078,807,53.7255,36,17.6471,0,49.8,16.08,32.16,14.7,0.7813,2.3438,8.12,99,77,38,31
37092535,1,7,01/08/2024 11:53,0.78,52.9412,1379,63.5294,17,16.8627,0,47.84,16.08,32.16,14.7,-2.3438,0,2.57,99,77,38,31
37092536,1,9,01/08/2024 11:53,0.76,76.8627,1415,65.4902,52,23.1373,5.88,58.04,23.53,39.61,14.7,1.5625,-2.3438,10.17,99,77,38,32
37092537,1,13,01/08/2024 11:53,0.74,93.7255,1400,56.0784,61,28.6275,12.16,64.31,30.2,46.67,14.7,1.5625,-1.5625,10.53,99,77,38,32
37092538,1,24,01/08/2024 11:53,0.74,96.4706,1483,54.5098,65,32.1569,15.29,68.63,33.73,49.8,14.7,-0.7813,0.7813,14.96,99,77,38,32
37092539,1,28,01/08/2024 11:53,0.74,57.2549,1475,62.3529,59,24.3137,7.06,66.27,31.76,46.27,14.7,0,0,3.48,99,77,38,32
37092540,1,29,01/08/2024 11:53,0.72,84.7059,1875,61.1765,61,29.4118,11.76,64.71,31.37,47.06,14.7,-0.7813,0.7813,12.87,99,78,38,32
37092541,1,31,01/08/2024 11:53,0.72,94.1176,1553,55.6863,66,32.1569,14.51,68.24,33.73,49.8,14.7,0,0,16.07,99,78,38,32
37092542,1,38,01/08/2024 11:53,0.72,96.0784,1707,56.0784,65,29.4118,11.76,64.31,30.59,45.88,14.7,-0.7813,-2.3438,8.98,99,78,38,32
37092543,1,40,01/08/2024 11:53,0.72,93.7255,1587,55.2941,65,29.4118,9.02,61.57,30.2,47.06,14.7,1.5625,-1.5625,11.85,99,79,38,32
37092544,1,43,01/08/2024 11:53,0.72,97.2549,1539,54.5098,67,32.549,15.29,69.41,34.51,50.98,14.7,0.7813,-0.7813,11.31,99,79,38,32
37092545,1,45,01/08/2024 11:53,0.72,95.2941,1926,56.4706,68,34.5098,16.86,70.59,35.69,51.76,14.7,0,-0.7813,17.03,99,80,38,32
37092546,1,51,01/08/2024 11:53,0.72,95.2941,1954,56.4706,69,33.3333,15.29,69.02,34.51,50.59,14.7,-0.7813,0,15.25,99,80,38,32
37092547,1,51,01/08/2024 11:53,0.72,96.0784,1454,54.902,61,29.8039,10.59,63.53,30.98,47.06,14.7,0,-1.5625,11,99,80,38,32
37092548,1,49,01/08/2024 11:53,0.72,70.1961,1339,58.4314,71,26.6667,11.37,64.71,32.55,49.02,14.7,0,-1.5625,8.9,99,80,38,32
37092549,1,48,01/08/2024 11:53,0.72,95.2941,1985,56.4706,69,34.5098,17.65,70.2,34.12,49.8,14.7,0.7813,0,15.25,99,81,38,32
37092550,1,50,01/08/2024 11:53,0.72,95.2941,1617,56.0784,66,29.8039,13.33,65.88,33.33,49.41,14.7,0,0.7813,14.42,99,81,38,32
37092551,1,48,01/08/2024 11:53,0.72,97.2549,2349,56.4706,75,38.4314,21.57,76.08,38.43,52.94,14.7,0.7813,-2.3438,20.12,99,82,38,32
37092552,1,49,01/08/2024 11:53,0.7,97.2549,2458,56.8627,78,38.0392,21.18,75.29,38.04,54.51,14.7,0.7813,-2.3438,24.67,99,82,38,32
37092553,1,53,01/08/2024 11:53,0.7,97.6471,2486,56.8627,78,38.0392,21.18,75.29,38.04,54.12,14.7,0.7813,-2.3438,14.28,99,83,38,32
37092554,1,48,01/08/2024 11:53,0,26.2745,1989,52.9412,11,16.8627,0,48.63,16.08,32.16,14.7,0,0,2.95,99,83,38,32
37092555,1,46,01/08/2024 11:53,0.075,95.2941,1870,57.2549,67,33.7255,17.25,62.75,30.98,47.45,13.5924,-0.7813,-0.7813,12.56,99,83,38,32
37092556,1,50,01/08/2024 11:53,0.855,94.902,1817,56.8627,69,34.5098,18.04,70.98,25.88,32.16,14.7,-1.5625,0,15.78,99,84,38,32
37092557,1,55,01/08/2024 11:53,0.835,26.6667,1485,33.3333,14,16.8627,1.96,54.12,16.08,32.16,14.7,0,0,4.4,99,85,38,32
37092558,1,48,01/08/2024 11:53,0,35.6863,1303,62.7451,20,17.6471,0,49.41,16.08,32.16,12.5857,0,0,3.31,99,85,38,32
37092559,1,50,01/08/2024 11:54,0.055,94.5098,1808,57.2549,66,32.549,15.29,63.53,30.59,46.67,13.5924,0,-0.7813,12.26,99,85,38,32
37092560,1,54,01/08/2024 11:54,0.8,94.1176,1740,56.8627,67,31.7647,14.12,67.45,33.33,49.02,14.7,-0.7813,0,15.15,99,85,38,32
37092561,1,58,01/08/2024 11:54,0.855,42.7451,1415,61.9608,66,23.5294,6.27,57.25,25.1,41.57,14.7,0,-3.125,8.93,99,85,38,32
37092562,1,59,01/08/2024 11:54,0.8,26.6667,1241,57.6471,37,17.6471,0,49.02,16.08,32.16,14.7,0,0,2.92,99,85,38,32
37092563,1,57,01/08/2024 11:54,0,93.3333,1292,54.5098,61,27.8431,10.59,62.35,30.2,32.16,12.5857,0,0,2.73,99,85,38,32
37092564,1,57,01/08/2024 11:54,0.055,91.7647,1235,54.5098,60,26.6667,9.41,61.18,29.02,45.1,13.6319,0,-2.3438,9.85,99,86,38,32
37092565,1,58,01/08/2024 11:54,0.72,39.2157,1254,54.902,48,22.3529,4.71,54.12,22.35,38.43,14.5659,2.3438,-2.3438,2.7,99,86,38,32
37092566,1,57,01/08/2024 11:54,0.175,77.2549,1228,61.9608,18,16.8627,0,49.02,16.08,32.16,14.7,0,3.125,8.65,99,86,38,32
37092567,1,56,01/08/2024 11:54,0,31.7647,1310,30.1961,18,17.2549,0,49.02,16.08,32.16,12.5857,0,0,3,99,86,38,32
37092568,1,47,01/08/2024 11:54,0,30.9804,1293,62.7451,18,17.2549,0,49.02,16.08,32.16,12.5857,0,0,3.75,99,86,38,32
37092569,1,45,01/08/2024 11:54,0.015,33.7255,1300,30.1961,19,17.2549,0,49.02,16.08,32.16,12.5857,0,0,2.65,99,86,38,32
37092570,1,43,01/08/2024 11:54,0.015,92.9412,1290,54.5098,65,29.0196,11.37,64.31,31.37,47.45,13.5924,-0.7813,-0.7813,10.87,99,85,38,31
37092571,1,44,01/08/2024 11:54,0.075,94.5098,1939,57.6471,68,32.9412,15.69,69.8,34.51,50.2,14.163,-0.7813,-1.5625,18.06,99,85,38,31
37092572,1,47,01/08/2024 11:54,0.835,95.2941,1786,57.6471,34,17.6471,0,49.02,16.08,32.16,14.7,-4.6875,-0.7813,15.4,99,85,38,31
37092573,1,49,01/08/2024 11:54,0.82,93.7255,1722,56.8627,64,30.5882,13.33,65.88,32.55,49.02,14.7,-1.5625,0,12.9,99,85,38,31
37092574,1,51,01/08/2024 11:54,0.8,38.4314,1296,32.1569,16,17.6471,1.96,51.76,21.18,36.86,14.7,0,3.9063,4.53,99,85,38,31
37092575,1,51,01/08/2024 11:54,0.78,30.1961,1347,32.1569,12,16.8627,0,48.63,16.08,32.16,12.5857,0,0,7.89,99,86,38,31
37092576,1,46,01/08/2024 11:54,0,54.5098,1310,65.098,61,17.6471,0,49.41,16.08,32.16,12.5857,0,0,3.31,99,86,38,31
37092577,1,45,01/08/2024 11:54,0.035,49.4118,1321,33.7255,16,16.8627,0,49.8,18.82,35.29,13.5924,0.7813,-3.9063,6.39,99,86,38,31
37092578,1,43,01/08/2024 11:54,0.055,89.4118,1226,55.2941,63,26.2745,8.24,59.22,26.67,41.96,13.5924,-0.7813,-3.125,9.21,99,86,38,31
37092579,1,43,01/08/2024 11:54,0.115,91.3726,1216,54.1176,57,23.1373,1.96,49.41,16.08,32.16,13.5924,0.7813,-0.7813,12.21,99,86,38,31
37092580,1,44,01/08/2024 11:54,0.855,32.9412,1423,32.1569,15,17.6471,0,49.41,31.76,41.57,14.5268,-0.7813,-0.7813,5.71,99,86,38,31
37092581,1,42,01/08/2024 11:54,0.525,27.451,1276,62.7451,16,16.8627,0,48.63,16.08,32.16,12.5857,0,0,3.29,99,86,38,31
37092582,1,35,01/08/2024 11:54,0,27.451,1296,63.1373,16,16.8627,0,48.63,16.08,32.16,12.5857,0,0,2.64,99,86,38,31
37092583,1,22,01/08/2024 11:54,0,27.451,1417,45.4902,56,16.8627,0,48.63,16.08,32.16,12.5857,0,0,2.78,99,86,38,31
37092584,1,17,01/08/2024 11:54,0.015,87.451,1139,57.2549,15,16.4706,0,49.02,16.08,32.16,13.5924,0,-2.3438,7.87,99,86,38,31
37092585,1,20,01/08/2024 11:54,0.035,45.4902,1063,54.1176,28,18.0392,0,50.2,16.08,32.16,13.5924,-8.5938,0,4.23,99,85,38,31
37092586,1,16,01/08/2024 11:54,0.8,80.3922,1827,63.5294,54,25.4902,7.84,60.78,28.63,45.49,14.0648,-0.7813,0.7813,14.4,99,85,38,31
37092587,1,23,01/08/2024 11:54,0.835,95.6863,1955,56.0784,68,34.5098,16.08,70.2,34.9,50.98,14.7,-0.7813,-1.5625,17.75,99,85,38,31
37092588,1,30,01/08/2024 11:54,0.8,96.0784,1832,47.8431,69,35.2941,17.25,70.98,35.69,51.76,14.7,0,-1.5625,16.07,99,86,38,31
37092589,1,34,01/08/2024 11:55,0.78,94.902,2013,55.6863,71,35.6863,17.65,72.55,36.08,52.16,14.7,0.7813,-2.3438,18.68,99,86,38,31
37092590,1,42,01/08/2024 11:55,0.76,94.902,2126,56.0784,70,35.2941,17.65,72.16,36.08,52.55,14.7,0.7813,-2.3438,19.4,99,86,38,31
37092591,1,44,01/08/2024 11:55,0.74,96.0784,1763,55.6863,67,33.7255,15.69,69.8,36.08,52.16,14.7,0.7813,-2.3438,18.75,99,86,38,31
37092592,1,48,01/08/2024 11:55,0.74,95.2941,1799,56.8627,68,33.7255,15.69,70.2,34.9,50.98,14.7,-0.7813,0,15.71,99,87,38,31
37092593,1,50,01/08/2024 11:55,0.74,94.902,1824,57.2549,67,33.3333,15.29,69.02,32.94,47.84,14.7,-1.5625,0.7813,13.17,99,88,38,31
37092594,1,54,01/08/2024 11:55,0.015,55.6863,1191,34.1176,15,16.4706,0,48.24,16.08,32.16,14.7,0,0,1.98,99,88,38,31
37092595,1,54,01/08/2024 11:55,0.055,52.9412,1284,34.902,20,16.4706,0,48.24,16.08,38.04,14.7,0,-2.3438,7.23,99,89,38,31
37092596,1,53,01/08/2024 11:55,0,29.8039,1315,63.1373,18,17.2549,0,49.41,18.43,34.12,12.5857,0,0,3.01,99,89,38,31
37092597,1,51,01/08/2024 11:55,0,29.8039,1305,63.1373,18,17.2549,0,49.02,16.08,32.16,12.5857,0,0,2.96,99,89,38,31
37092598,1,46,01/08/2024 11:55,0,30.5882,1283,62.7451,18,17.2549,0,49.02,18.04,34.12,12.5857,0,0,3.04,99,89,38,31
37092599,1,44,01/08/2024 11:55,0,69.8039,1189,55.6863,62,22.7451,2.35,49.02,16.08,36.08,12.5857,0,3.125,7.37,99,89,38,31
37092600,1,43,01/08/2024 11:55,0.035,31.3725,1294,30.1961,11,16.4706,0,48.24,16.08,32.16,12.5857,0,0,2.85,99,88,38,31
37092601,1,40,01/08/2024 11:55,0,27.451,1265,62.7451,15,16.8627,0,48.63,16.08,32.16,12.5857,0,0,2.62,99,88,38,31
37092602,1,30,01/08/2024 11:55,0.015,27.451,1295,63.1373,15,16.8627,0,48.63,20.39,36.47,12.5857,0,-0.7813,12.12,99,88,38,31
37092603,1,30,01/08/2024 11:55,0.055,47.451,1326,54.5098,66,23.5294,0,49.41,21.96,38.43,13.5924,-3.9063,-3.9063,9.29,99,88,38,31
37092604,1,31,01/08/2024 11:55,0.095,94.902,1414,54.902,63,29.8039,12.16,65.1,31.37,47.45,14.3496,-3.9063,-2.3438,10.26,99,88,38,31
37092605,1,33,01/08/2024 11:55,0.8,63.9216,1285,40.7843,19,17.2549,1.96,54.12,23.14,39.61,14.7,-3.9063,-3.125,11.78,99,88,38,31
37092606,1,36,01/08/2024 11:55,0.82,59.2157,1296,64.3137,58,27.0588,9.8,60.39,25.88,36.86,14.7,0.7813,0,2.45,99,88,38,31
37092607,1,37,01/08/2024 11:55,0.8,58.0392,1242,61.5686,58,21.9608,5.49,54.12,28.63,44.31,14.7,0,-3.125,2.68,99,88,38,31
37092608,1,37,01/08/2024 11:55,0.8,40,1321,63.1373,67,23.1373,7.06,54.9,16.08,32.16,14.7,-3.9063,0,2.56,99,88,38,31
37092609,1,38,01/08/2024 11:55,0.78,43.1373,1315,65.8824,49,21.9608,3.53,54.9,23.53,40,14.7,0,0,3.12,99,89,38,31
37092610,1,36,01/08/2024 11:55,0.075,54.5098,1294,34.902,20,16.4706,0,51.37,23.92,40,13.5924,0,-3.9063,8.84,99,89,38,31
37092611,1,35,01/08/2024 11:55,0.115,89.0196,1335,58.4314,53,24.3137,7.84,60,28.63,44.71,13.5924,-3.9063,-1.5625,10.26,99,89,38,31
37092612,1,37,01/08/2024 11:55,0.115,88.2353,1171,53.3333,63,27.451,9.8,61.57,29.02,45.1,14.7,3.9063,-3.125,7.6,99,89,38,31
37092613,1,39,01/08/2024 11:55,0.135,45.8824,1261,47.0588,74,23.9216,6.67,58.04,27.45,44.31,14.7,1.5625,-2.3438,9.76,99,89,38,31
37092614,1,41,01/08/2024 11:55,0.135,87.8431,1158,60.3922,92,29.4118,13.33,64.31,30.98,45.1,14.7,1.5625,-2.3438,8.45,99,89,38,31
37092615,1,42,01/08/2024 11:55,0.155,87.0588,1264,56.0784,52,22.7451,6.67,56.08,25.1,32.16,14.7,5.4688,0,2.4,99,90,38,31
37092616,1,42,01/08/2024 11:55,0.175,74.902,1071,61.5686,53,23.1373,7.84,61.57,30.2,45.88,14.7,0.7813,-3.9063,7.59,99,90,38,31
37092617,1,43,01/08/2024 11:55,0.625,95.2941,2304,57.2549,74,43.5294,27.45,83.53,44.71,61.57,14.7,1.5625,-2.3438,29.21,99,90,38,31
37092618,1,53,01/08/2024 11:55,0.8,95.2941,3235,58.8235,80,62.3529,46.27,100,51.37,68.24,14.7,3.9063,-2.3438,38.37,99,90,38,31
37092619,1,60,01/08/2024 11:56,0.78,30.9804,3210,78.0392,13,18.4314,0,50.2,16.08,32.16,14.7,3.9063,-2.3438,39.07,99,89,37,31
37092620,1,62,01/08/2024 11:56,0.25,23.9216,1847,30.1961,14,17.2549,0,50.2,16.08,32.16,12.5857,0,0,3.06,99,88,38,31
37092621,1,53,01/08/2024 11:56,0.015,36.0784,1324,32.1569,55,23.9216,5.88,49.8,16.08,32.16,12.5857,0,0.7813,7.26,99,88,38,31
37092622,1,49,01/08/2024 11:56,0,32.9412,1290,62.7451,19,17.2549,0,49.41,16.08,32.16,12.5857,0,0,3.2,99,88,38,31
37092623,1,42,01/08/2024 11:56,0,57.2549,1312,61.9608,70,24.7059,6.27,57.25,21.96,34.9,13.5924,0,0,2.51,99,88,38,31
37092624,1,39,01/08/2024 11:56,0.055,81.5686,1178,58.4314,18,16.4706,0,48.24,18.04,34.51,12.5857,0,3.9063,4.37,99,89,38,31
37092625,1,38,01/08/2024 11:56,0.075,28.2353,1340,58.0392,18,16.4706,0.39,48.24,16.08,32.16,12.5857,0,0,2.64,99,88,38,31
37092626,1,36,01/08/2024 11:56,0.035,65.4902,1196,58.8235,54,17.2549,0,47.84,16.08,32.16,13.5924,0,0,2.68,99,89,38,31
37092627,1,34,01/08/2024 11:56,0.095,35.2941,1289,47.451,34,18.0392,1.18,49.8,16.08,32.16,13.5924,-3.9063,0,3.03,99,89,38,31
37092628,1,31,01/08/2024 11:56,0.015,83.9216,1202,57.6471,21,17.2549,0,49.41,16.08,34.9,12.5857,0,3.9063,3.76,99,89,38,31
37092629,1,30,01/08/2024 11:56,0.055,36.8627,1281,30.1961,20,21.9608,7.45,59.61,27.45,43.53,13.5924,0,0,4.29,99,89,38,31
37092630,1,27,01/08/2024 11:56,0.055,46.6667,1147,54.5098,28,18.0392,0,50.2,16.08,32.16,13.5924,-7.8125,0,3.79,99,88,38,31
37092631,1,23,01/08/2024 11:56,0.075,39.6078,944,41.9608,22,16.8627,0,48.24,16.08,32.16,13.5924,-7.0313,0,2.4,99,88,38,31
37092632,1,13,01/08/2024 11:56,0.115,89.8039,2235,60.3922,61,26.2745,7.06,52.94,16.08,32.16,14.7,0.7813,0,3.14,99,88,38,31
37092633,1,18,01/08/2024 11:56,0.135,54.5098,1558,74.1176,38,20.7843,3.53,54.51,23.53,40.78,14.7,2.3438,-2.3438,10.76,99,88,38,31
37092634,1,22,01/08/2024 11:56,0.155,93.3333,1313,54.5098,63,30.5882,7.06,58.43,27.45,43.92,14.7,6.25,-1.5625,11.06,99,88,38,31
37092635,1,26,01/08/2024 11:56,0.64,95.2941,1440,55.2941,62,29.8039,12.94,65.49,31.76,47.84,14.2002,0.7813,-1.5625,11.17,99,88,38,31
37092636,1,28,01/08/2024 11:56,0.78,55.2941,1285,39.2157,20,16.4706,0,50.2,20.78,36.86,14.7,0,-2.3438,11.1,99,89,38,31
37092637,1,32,01/08/2024 11:56,0.82,94.5098,1238,52.9412,61,29.0196,12.16,64.31,31.37,47.06,14.7,-1.5625,-0.7813,12,99,89,38,31
37092638,1,31,01/08/2024 11:56,0.8,70.5882,1175,61.9608,21,17.2549,0,49.02,16.08,32.16,14.7,0,3.9063,5.54,99,89,38,31
37092639,1,31,01/08/2024 11:56,0.8,70.9804,1305,59.2157,65,24.3137,6.67,58.43,24.31,38.43,14.7,0,0,3.09,99,89,38,31
37092640,1,30,01/08/2024 11:56,0.78,45.8824,1251,66.2745,36,20.3922,3.53,52.94,19.61,32.16,14.7,0,0,2.45,99,90,38,31
37092641,1,27,01/08/2024 11:56,0,27.8431,1289,30.1961,14,16.4706,0,48.24,16.08,32.16,14.7,0,0,2.39,99,90,39,31
37092642,1,20,01/08/2024 11:56,0,28.6275,1160,61.5686,16,15.2941,0,48.63,16.08,32.16,12.5857,0,0,2.75,99,90,39,31
37092643,1,9,01/08/2024 11:56,0,67.0588,689,45.098,54,19.2157,0,49.02,16.08,32.16,13.5924,0,0,2.32,99,90,39,31
37092644,1,3,01/08/2024 11:56,0.035,70.9804,777,43.5294,44,18.4314,0,50.2,16.08,32.16,13.5924,-3.125,0,4.01,99,89,39,31
37092645,1,0,01/08/2024 11:56,0.075,63.5294,814,46.2745,37,18.0392,0,49.8,16.08,32.16,13.5924,-4.6875,0,3.84,99,89,39,31
37092646,1,0,01/08/2024 11:56,0.095,58.0392,798,54.5098,34,17.6471,0,49.41,16.08,32.16,13.9957,-3.9063,0,3.53,99,89,39,31
37092647,1,0,01/08/2024 11:56,0.095,58.4314,801,53.7255,35,17.6471,0,49.8,16.08,32.16,14.7,-2.3438,0,3.59,99,90,39,31
37092648,1,0,01/08/2024 11:56,0.115,58.8235,798,52.549,34,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0,3.68,99,90,39,31
37092649,1,0,01/08/2024 11:57,0.115,69.4118,1091,59.2157,47,21.9608,4.31,55.29,24.71,40.78,14.7,0.7813,0,3.68,99,90,39,31
37092650,1,7,01/08/2024 11:57,0.135,48.2353,1019,53.3333,47,21.9608,4.31,55.29,24.71,40.78,14.7,4.6875,-2.3438,9.45,99,90,39,31
37092651,1,8,01/08/2024 11:57,0.78,57.6471,814,53.3333,29,17.6471,0,49.41,16.08,32.16,14.7,-3.9063,0,3.62,99,90,39,31
37092652,1,5,01/08/2024 11:57,0.82,58.4314,1419,65.4902,27,16.4706,0,47.84,16.08,32.16,14.7,-1.5625,0,3.64,99,90,39,31
37092653,1,7,01/08/2024 11:57,0.82,50.9804,1357,66.2745,34,20,4.31,52.16,21.57,37.25,14.7,0,0,2.53,99,90,39,31
37092654,1,9,01/08/2024 11:57,0.8,31.7647,1064,54.1176,19,16.4706,0,48.63,23.53,40.78,14.7,-0.7813,-3.125,10.92,99,90,39,31
37092655,1,16,01/08/2024 11:57,0.78,93.7255,1532,64.3137,60,27.0588,9.8,62.35,30.2,46.27,14.7,2.3438,0.7813,14.12,99,90,39,31
37092656,1,23,01/08/2024 11:57,0.78,94.5098,1726,57.2549,64,33.3333,16.47,69.41,34.9,49.02,14.2002,0,0.7813,13.14,99,89,39,31
37092657,1,27,01/08/2024 11:57,0.78,95.2941,1867,58.0392,65,34.1176,16.86,70.2,34.9,50.98,14.2002,-0.7813,0.7813,14.82,99,89,39,31
37092658,1,35,01/08/2024 11:57,0.78,95.6863,1800,57.6471,65,34.5098,17.25,70.98,35.69,51.76,14.2002,-0.7813,0,15.98,99,90,39,31
37092659,1,41,01/08/2024 11:57,0.76,94.902,1941,57.6471,67,34.5098,17.65,70.59,35.29,51.37,14.2002,-0.7813,0,16.1,99,90,39,31
37092660,1,42,01/08/2024 11:57,0.76,94.5098,1998,57.6471,68,35.2941,18.43,71.76,36.08,52.16,14.7,0,-0.7813,17.07,99,90,39,31
37092661,1,44,01/08/2024 11:57,0.74,92.549,1792,57.6471,65,31.3725,14.12,67.06,32.94,49.02,14.7,-1.5625,0.7813,13.4,99,90,39,31
37092662,1,51,01/08/2024 11:57,0.72,95.2941,1558,56.4706,66,31.3725,14.12,66.67,32.94,49.02,14.7,-0.7813,0,12.64,99,90,40,31
37092663,1,53,01/08/2024 11:57,0.72,94.1176,1550,55.6863,66,31.3725,14.51,67.06,32.94,49.02,14.7,-1.5625,0,13.04,99,91,40,31
37092664,1,53,01/08/2024 11:57,0.72,93.3333,1577,55.6863,64,29.8039,11.76,63.53,30.59,46.67,14.7,0,0.7813,13.14,99,91,40,31
37092665,1,57,01/08/2024 11:57,0.72,94.902,1385,55.6863,60,29.0196,12.16,64.31,31.37,47.06,14.7,1.5625,-1.5625,10.82,99,91,40,31
